Latitude,Longitude,Object Name
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.353639,126.611089,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,fish net
34.584309,127.145063,plastic
34.584309,127.145063,plastic
34.584309,127.145063,plastic
34.584309,127.145063,plastic
34.584309,127.145063,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,plastic
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.80759,127.556183,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.901437,128.058667,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,rope
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,Styrofoam
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
34.844393,128.443972,tire
35.2154,128.623975,tire
35.2154,128.623975,tire
35.2154,128.623975,tire
35.2154,128.623975,tire
35.2154,128.623975,tire
35.2154,128.623975,tire
35.2154,128.623975,tire
35.2154,128.623975,tire
35.2154,128.623975,tire
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,wood
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.2154,128.623975,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
35.075482,129.091375,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,bundle of ropes
34.353639,126.611089,circular fish trap
34.353639,126.611089,circular fish trap
34.353639,126.611089,circular fish trap
34.353639,126.611089,circular fish trap
34.353639,126.611089,circular fish trap
34.353639,126.611089,circular fish trap
34.353639,126.611089,circular fish trap
34.353639,126.611089,circular fish trap
34.353639,126.611089,circular fish trap
34.353639,126.611089,circular fish trap
34.353639,126.611089,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,circular fish trap
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.584309,127.145063,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
34.80759,127.556183,pet
